en,fr,it,de,es,ko,kana
Poliwrath,Tartard,Poliwrath,Quappo,Poliwrath,강챙이,ニョロボン
Ponyta,Ponyta,Ponyta,Ponita,Ponyta,포니타,ポニータ
Poochyena,Medhyèna,Poochyena,Fiffyen,Poochyena,포챠나,ポチエナ
Popplio,Otaquin,Popplio,Robball,Popplio,누리공,アシマリ
Porygon,Porygon,Porygon,Porygon,Porygon,폴리곤,ポリゴン
Porygon2,Porygon2,Porygon2,Porygon2,Porygon2,폴리곤2,ポリゴン２
Porygon-Z,Porygon-Z,Porygon-Z,Porygon-Z,Porygon-Z,폴리곤Z,ポリゴンＺ
Primarina,Oratoria,Primarina,Primarene,Primarina,누리레느,アシレーヌ
Primeape,Colossinge,Primeape,Rasaff,Primeape,성원숭,オコリザル
Prinplup,Prinplouf,Prinplup,Pliprin,Prinplup,팽태자,ポッタイシ
Probopass,Tarinorme,Probopass,Voluminas,Probopass,대코파스,ダイノーズ
Psyduck,Psykokwak,Psyduck,Enton,Psyduck,고라파덕,コダック
Pumpkaboo,Pitrouille,Pumpkaboo,Irrbis,Pumpkaboo,호바귀,バケッチャ
Pumpkaboo,Pitrouille,Pumpkaboo,Irrbis,Pumpkaboo,호바귀,バケッチャ
Pumpkaboo,Pitrouille,Pumpkaboo,Irrbis,Pumpkaboo,호바귀,バケッチャ
Pumpkaboo,Pitrouille,Pumpkaboo,Irrbis,Pumpkaboo,호바귀,バケッチャ
Pupitar,Ymphect,Pupitar,Pupitar,Pupitar,데기라스,サナギラス
Purrloin,Chacripan,Purrloin,Felilou,Purrloin,쌔비냥,チョロネコ
Purugly,Chaffreux,Purugly,Shnurgarst,Purugly,몬냥이,ブニャット
Pyroar,Némélios,Pyroar,Pyroleo,Pyroar,화염레오,カエンジシ
Pyukumuku,Concombaffe,Pyukumuku,Gufa,Pyukumuku,해무기,ナマコブシ
Quagsire,Maraiste,Quagsire,Morlord,Quagsire,누오,ヌオー
Quilava,Feurisson,Quilava,Igelavar,Quilava,마그케인,マグマラシ
Quilladin,Boguérisse,Quilladin,Igastarnish,Quilladin,도치보구,ハリボーグ
Qwilfish,Qwilfish,Qwilfish,Baldorfish,Qwilfish,침바루,ハリーセン
Raichu,Raichu,Raichu,Raichu,Raichu,라이츄,ライチュウ
Raichu,Raichu,Raichu,Raichu,Raichu,라이츄,ライチュウ
Raikou,Raikou,Raikou,Raikou,Raikou,라이코,ライコウ
Ralts,Tarsal,Ralts,Trasla,Ralts,랄토스,ラルトス
Rampardos,Charkos,Rampardos,Rameidon,Rampardos,램펄드,ラムパルド
Rapidash,Galopa,Rapidash,Gallopa,Rapidash,날쌩마,ギャロップ
Raticate,Rattatac,Raticate,Rattikarl,Raticate,레트라,ラッタ
Raticate,Rattatac,Raticate,Rattikarl,Raticate,레트라,ラッタ
Rattata,Rattata,Rattata,Rattfratz,Rattata,꼬렛,コラッタ
Rattata,Rattata,Rattata,Rattfratz,Rattata,꼬렛,コラッタ
Rattata,Rattata,Rattata,Rattfratz,Rattata,꼬렛,コラッタ
Rattata,Rattata,Rattata,Rattfratz,Rattata,꼬렛,コラッタ
Rattata,Rattata,Rattata,Rattfratz,Rattata,꼬렛,コラッタ
Rayquaza,Rayquaza,Rayquaza,Rayquaza,Rayquaza,레쿠쟈,レックウザ
Rayquaza,Rayquaza,Rayquaza,Rayquaza,Rayquaza,레쿠쟈,レックウザ
Regice,Regice,Regice,Regice,Regice,레지아이스,レジアイス
Regigigas,Regigigas,Regigigas,Regigigas,Regigigas,레지기가스,レジギガス
Regirock,Regirock,Regirock,Regirock,Regirock,레지락,レジロック
Registeel,Registeel,Registeel,Registeel,Registeel,레지스틸,レジスチル
Relicanth,Relicanth,Relicanth,Relicanth,Relicanth,시라칸,ジーランス
Remoraid,Rémoraid,Remoraid,Remoraid,Remoraid,총어,テッポウオ
Reshiram,Reshiram,Reshiram,Reshiram,Reshiram,레시라무,レシラム
Reuniclus,Symbios,Reuniclus,Zytomega,Reuniclus,란쿨루스,ランクルス
Rhydon,Rhinoféros,Rhydon,Rizeros,Rhydon,코뿌리,サイドン
Rhyhorn,Rhinocorne,Rhyhorn,Rihorn,Rhyhorn,뿔카노,サイホーン
Rhyperior,Rhinastoc,Rhyperior,Rihornior,Rhyperior,거대코뿌리,ドサイドン
Ribombee,Rubombelle,Ribombee,Bandelby,Ribombee,에리본,アブリボン
Riolu,Riolu,Riolu,Riolu,Riolu,리오르,リオル
Rockruff,Rocabot,Rockruff,Wuffels,Rockruff,암멍이,イワンコ
Roggenrola,Nodulithe,Roggenrola,Kiesling,Roggenrola,단굴,ダンゴロ
Roselia,Rosélia,Roselia,Roselia,Roselia,로젤리아,ロゼリア
Roserade,Roserade,Roserade,Roserade,Roserade,로즈레이드,ロズレイド
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム
Rotom,Motisma,Rotom,Rotom,Rotom,로토무,ロトム
Rowlet,Brindibou,Rowlet,Bauz,Rowlet,나몰빼미,モクロー
Rufflet,Furaiglon,Rufflet,Geronimatz,Rufflet,수리둥보,ワシボン
Sableye,Ténéfix,Sableye,Zobiris,Sableye,깜까미,ヤミラミ
Sableye,Ténéfix,Sableye,Zobiris,Sableye,깜까미,ヤミラミ
Salamence,Drattak,Salamence,Brutalanda,Salamence,보만다,ボーマンダ
Salamence,Drattak,Salamence,Brutalanda,Salamence,보만다,ボーマンダ
Salandit,Tritox,Salandit,Molunk,Salandit,야도뇽,ヤトウモリ
Salazzle,Malamandre,Salazzle,Amfira,Salazzle,염뉴트,エンニュート
Samurott,Clamiral,Samurott,Admurai,Samurott,대검귀,ダイケンキ
Sandile,Mascaïman,Sandile,Ganovil,Sandile,깜눈크,メグロコ
Sandshrew,Sabelette,Sandshrew,Sandan,Sandshrew,모래두지,サンド
Sandshrew,Sabelette,Sandshrew,Sandan,Sandshrew,모래두지,サンド
Sandslash,Sablaireau,Sandslash,Sandamer,Sandslash,고지,サンドパン
Sandslash,Sablaireau,Sandslash,Sandamer,Sandslash,고지,サンドパン
Sandygast,Bacabouh,Sandygast,Sankabuh,Sandygast,모래꿍,スナバァ
Sawk,Karaclée,Sawk,Karadonis,Sawk,타격귀,ダゲキ
Sawsbuck,Haydaim,Sawsbuck,Kronjuwild,Sawsbuck,바라철록,メブキジカ
Sawsbuck,Haydaim,Sawsbuck,Kronjuwild,Sawsbuck,바라철록,メブキジカ
Sawsbuck,Haydaim,Sawsbuck,Kronjuwild,Sawsbuck,바라철록,メブキジカ
Sawsbuck,Haydaim,Sawsbuck,Kronjuwild,Sawsbuck,바라철록,メブキジカ
Scatterbug,Lépidonille,Scatterbug,Purmel,Scatterbug,분이벌레,コフキムシ
Sceptile,Jungko,Sceptile,Gewaldro,Sceptile,나무킹,ジュカイン
Sceptile,Jungko,Sceptile,Gewaldro,Sceptile,나무킹,ジュカイン
Scizor,Cizayox,Scizor,Scherox,Scizor,핫삼,ハッサム
Scizor,Cizayox,Scizor,Scherox,Scizor,핫삼,ハッサム
Scolipede,Brutapode,Scolipede,Cerapendra,Scolipede,펜드라,ペンドラー
Scrafty,Baggaïd,Scrafty,Irokex,Scrafty,곤율거니,ズルズキン
Scraggy,Baggiguane,Scraggy,Zurrokex,Scraggy,곤율랭,ズルッグ
Scyther,Insécateur,Scyther,Sichlor,Scyther,스라크,ストライク
Seadra,Hypocéan,Seadra,Seemon,Seadra,시드라,シードラ
Seaking,Poissoroy,Seaking,Golking,Seaking,왕콘치,アズマオウ
Sealeo,Phogleur,Sealeo,Seejong,Sealeo,씨레오,トドグラー
Seedot,Grainipiot,Seedot,Samurzel,Seedot,도토링,タネボー
Seel,Otaria,Seel,Jurob,Seel,쥬쥬,パウワウ
Seismitoad,Crapustule,Seismitoad,Branawarz,Seismitoad,두빅굴,ガマゲロゲ
Sentret,Fouinette,Sentret,Wiesor,Sentret,꼬리선,オタチ
Serperior,Majaspic,Serperior,Serpiroyal,Serperior,샤로다,ジャローダ
Servine,Lianaja,Servine,Efoserp,Servine,샤비,ジャノビー
Seviper,Séviper,Seviper,Vipitis,Seviper,세비퍼,ハブネーク
Sewaddle,Larveyette,Sewaddle,Strawickl,Sewaddle,두르보,クルミル
Sharpedo,Sharpedo,Sharpedo,Tohaido,Sharpedo,샤크니아,サメハダー
Sharpedo,Sharpedo,Sharpedo,Tohaido,Sharpedo,샤크니아,サメハダー
Shaymin,Shaymin,Shaymin,Shaymin,Shaymin,쉐이미,シェイミ
Shaymin,Shaymin,Shaymin,Shaymin,Shaymin,쉐이미,シェイミ
Shedinja,Munja,Shedinja,Ninjatom,Shedinja,껍질몬,ヌケニン
Shelgon,Drackhaus,Shelgon,Draschel,Shelgon,쉘곤,コモルー
Shellder,Kokiyas,Shellder,Muschas,Shellder,셀러,シェルダー
Shellos,Sancoki,Shellos,Schalellos,Shellos,깝질무,カラナクシ
Shellos,Sancoki,Shellos,Schalellos,Shellos,깝질무,カラナクシ
Shelmet,Escargaume,Shelmet,Schnuthelm,Shelmet,쪼마리,チョボマキ
Shieldon,Dinoclier,Shieldon,Schilterus,Shieldon,방패톱스,タテトプス
Shiftry,Tengalice,Shiftry,Tengulist,Shiftry,다탱구,ダーテング
Shiinotic,Lampignon,Shiinotic,Lamellux,Shiinotic,마셰이드,マシェード
Shinx,Lixy,Shinx,Sheinux,Shinx,꼬링크,コリンク
Shinx,Lixy,Shinx,Sheinux,Shinx,꼬링크,コリンク
Shroomish,Balignon,Shroomish,Knilz,Shroomish,버섯꼬,キノココ
Shuckle,Caratroc,Shuckle,Pottrott,Shuckle,단단지,ツボツボ
Shuppet,Polichombr,Shuppet,Shuppet,Shuppet,어둠대신,カゲボウズ
Sigilyph,Cryptéro,Sigilyph,Symvolara,Sigilyph,심보러,シンボラー
Silcoon,Armulys,Silcoon,Schaloko,Silcoon,실쿤,カラサリス
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Silvally,Silvallié,Silvally,Amigento,Silvally,실버디,シルヴァディ
Simipour,Flotoutan,Simipour,Sodachita,Simipour,앗차키,ヒヤッキー
Simisage,Feuiloutan,Simisage,Vegichita,Simisage,야나키,ヤナッキー
Simisear,Flamoutan,Simisear,Grillchita,Simisear,바오키,バオッキー
Skarmory,Airmure,Skarmory,Panzaeron,Skarmory,무장조,エアームド
Skiddo,Cabriolaine,Skiddo,Mähikel,Skiddo,메이클,メェークル
Skiploom,Floravol,Skiploom,Hubelupf,Skiploom,두코,ポポッコ
Skitty,Skitty,Skitty,Eneco,Skitty,에나비,エネコ
Skorupi,Rapion,Skorupi,Pionskora,Skorupi,스콜피,スコルピ
Skrelp,Venalgue,Skrelp,Algitt,Skrelp,수레기,クズモー
Skuntank,Moufflair,Skuntank,Skuntank,Skuntank,스컹탱크,スカタンク
Slaking,Monaflèmit,Slaking,Letarking,Slaking,게을킹,ケッキング
Slakoth,Parecool,Slakoth,Bummelz,Slakoth,게을로,ナマケロ
Sliggoo,Colimucus,Sliggoo,Viscargot,Sliggoo,미끄네일,ヌメイル
Slowbro,Flagadoss,Slowbro,Lahmus,Slowbro,야도란,ヤドラン
Slowbro,Flagadoss,Slowbro,Lahmus,Slowbro,야도란,ヤドラン
Slowking,Roigada,Slowking,Laschoking,Slowking,야도킹,ヤドキング
Slowpoke,Ramoloss,Slowpoke,Flegmon,Slowpoke,야돈,ヤドン
Slugma,Limagma,Slugma,Schneckmag,Slugma,마그마그,マグマッグ
Slurpuff,Cupcanaille,Slurpuff,Sabbaione,Slurpuff,나루림,ペロリーム
Smeargle,Queulorior,Smeargle,Farbeagle,Smeargle,루브도,ドーブル
Smoochum,Lippouti,Smoochum,Kussilla,Smoochum,뽀뽀라,ムチュール
Sneasel,Farfuret,Sneasel,Sniebel,Sneasel,포푸니,ニューラ
Snivy,Vipélierre,Snivy,Serpifeu,Snivy,주리비얀,ツタージャ
Snorlax,Ronflex,Snorlax,Relaxo,Snorlax,잠만보,カビゴン
Snorunt,Stalgamin,Snorunt,Schneppke,Snorunt,눈꼬마,ユキワラシ
Snover,Blizzi,Snover,Shnebedeck,Snover,눈쓰개,ユキカブリ
Snubbull,Snubbull,Snubbull,Snubbull,Snubbull,블루,ブルー
Solgaleo,Solgaleo,Solgaleo,Solgaleo,Solgaleo,솔가레오,ソルガレオ
Solosis,Nucléos,Solosis,Monozyto,Solosis,유니란,ユニラン
Solrock,Solaroc,Solrock,Sonnfel,Solrock,솔록,ソルロック
Spearow,Piafabec,Spearow,Habitak,Spearow,깨비참,オニスズメ
Spearow,Piafabec,Spearow,Habitak,Spearow,깨비참,オニスズメ
Spearow,Piafabec,Spearow,Habitak,Spearow,깨비참,オニスズメ
Spewpa,Pérégrain,Spewpa,Puponcho,Spewpa,분떠도리,コフーライ
Spheal,Obalie,Spheal,Seemops,Spheal,대굴레오,タマザラシ
Spinarak,Mimigal,Spinarak,Webarak,Spinarak,페이검,イトマル
Spinda,Spinda,Spinda,Pandir,Spinda,얼루기,パッチール
Spiritomb,Spiritomb,Spiritomb,Kryppuk,Spiritomb,화강돌,ミカルゲ
Spoink,Spoink,Spoink,Spoink,Spoink,피그점프,バネブー
Spritzee,Fluvetin,Spritzee,Parfi,Spritzee,슈쁘,シュシュプ
Squirtle,Carapuce,Squirtle,Schiggy,Squirtle,꼬부기,ゼニガメ
Stakataka,Ama-Ama,Stakataka,Muramura,Stakataka,차곡차곡,ツンデツンデ
Stantler,Cerfrousse,Stantler,Damhirplex,Stantler,노라키,オドシシ
Staraptor,Étouraptor,Staraptor,Staraptor,Staraptor,찌르호크,ムクホーク
Staravia,Étourvol,Staravia,Staravia,Staravia,찌르버드,ムクバード
Starly,Étourmi,Starly,Staralili,Starly,찌르꼬,ムックル
Starmie,Staross,Starmie,Starmie,Starmie,아쿠스타,スターミー
Staryu,Stari,Staryu,Sterndu,Staryu,별가사리,ヒトデマン
Steelix,Steelix,Steelix,Stahlos,Steelix,강철톤,ハガネール
Steelix,Steelix,Steelix,Stahlos,Steelix,강철톤,ハガネール
Steenee,Candine,Steenee,Frubaila,Steenee,달무리나,アママイコ
Stoutland,Mastouffe,Stoutland,Bissbark,Stoutland,바랜드,ムーランド
Stufful,Nounourson,Stufful,Velursi,Stufful,포곰곰,ヌイコグマ
Stunfisk,Limonde,Stunfisk,Flunschlik,Stunfisk,메더,マッギョ
Stunky,Moufouette,Stunky,Skunkapuh,Stunky,스컹뿡,スカンプー
Sudowoodo,Simularbre,Sudowoodo,Mogelbaum,Sudowoodo,꼬지모,ウソッキー
Suicune,Suicune,Suicune,Suicune,Suicune,스이쿤,スイクン
Sunflora,Héliatronc,Sunflora,Sonnflora,Sunflora,해루미,キマワリ
Sunkern,Tournegrin,Sunkern,Sonnkern,Sunkern,해너츠,ヒマナッツ
Surskit,Arakdo,Surskit,Gehweiher,Surskit,비구술,アメタマ
Swablu,Tylton,Swablu,Wablu,Swablu,파비코,チルット
Swadloon,Couverdure,Swadloon,Folikon,Swadloon,두르쿤,クルマユ
Swalot,Avaltout,Swalot,Schlukwech,Swalot,꿀꺽몬,マルノーム
Swampert,Laggron,Swampert,Sumpex,Swampert,대짱이,ラグラージ
Swampert,Laggron,Swampert,Sumpex,Swampert,대짱이,ラグラージ
Swanna,Lakmécygne,Swanna,Swaroness,Swanna,스완나,スワンナ
Swellow,Hélédelle,Swellow,Schwalboss,Swellow,스왈로,オオスバメ
Swinub,Marcacrin,Swinub,Quiekel,Swinub,꾸꾸리,ウリムー
Swirlix,Sucroquin,Swirlix,Flauschling,Swirlix,나룸퍼프,ペロッパフ
Swoobat,Rhinolove,Swoobat,Fletiamo,Swoobat,맘박쥐,ココロモリ
Sylveon,Nymphali,Sylveon,Feelinara,Sylveon,님피아,ニンフィア
Taillow,Nirondelle,Taillow,Schwalbini,Taillow,테일로,スバメ
Talonflame,Flambusard,Talonflame,Fiaro,Talonflame,파이어로,ファイアロー
Tangela,Saquedeneu,Tangela,Tangela,Tangela,덩쿠리,モンジャラ
Tangrowth,Bouldeneu,Tangrowth,Tangoloss,Tangrowth,덩쿠림보,モジャンボ
Tapu Bulu,Tokotoro,Tapu Bulu,Kapu-Toro,Tapu Bulu,카푸브루루,カプ・ブルル
Tapu Fini,Tokopisco,Tapu Fini,Kapu-Kime,Tapu Fini,카푸느지느,カプ・レヒレ
Tapu Koko,Tokorico,Tapu Koko,Kapu-Riki,Tapu Koko,카푸꼬꼬꼭,カプ・コケコ
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ
Tapu Lele,Tokopiyon,Tapu Lele,Kapu-Fala,Tapu Lele,카푸나비나,カプ・テテフ
Tauros,Tauros,Tauros,Tauros,Tauros,켄타로스,ケンタロス
Teddiursa,Teddiursa,Teddiursa,Teddiursa,Teddiursa,깜지곰,ヒメグマ
Tentacool,Tentacool,Tentacool,Tentacha,Tentacool,왕눈해,メノクラゲ
Tentacruel,Tentacruel,Tentacruel,Tentoxa,Tentacruel,독파리,ドククラゲ
Tepig,Gruikui,Tepig,Floink,Tepig,뚜꾸리,ポカブ
Terrakion,Terrakium,Terrakion,Terrakium,Terrakion,테라키온,テラキオン
Throh,Judokrak,Throh,Jiutesto,Throh,던지미,ナゲキ
Thundurus,Fulguris,Thundurus,Voltolos,Thundurus,볼트로스,ボルトロス
Thundurus,Fulguris,Thundurus,Voltolos,Thundurus,볼트로스,ボルトロス
Timburr,Charpenti,Timburr,Praktibalk,Timburr,으랏차,ドッコラー
Tirtouga,Carapagos,Tirtouga,Galapaflos,Tirtouga,프로토가,プロトーガ
Togedemaru,Togedemaru,Togedemaru,Togedemaru,Togedemaru,토게데마루,トゲデマル
Togekiss,Togekiss,Togekiss,Togekiss,Togekiss,토게키스,トゲキッス
Togepi,Togepi,Togepi,Togepi,Togepi,토게피,トゲピー
Togetic,Togetic,Togetic,Togetic,Togetic,토게틱,トゲチック
Torchic,Poussifeu,Torchic,Flemmli,Torchic,아차모,アチャモ
Torkoal,Chartor,Torkoal,Qurtel,Torkoal,코터스,コータス
Tornadus,Boréas,Tornadus,Boreos,Tornadus,토네로스,トルネロス
Tornadus,Boréas,Tornadus,Boreos,Tornadus,토네로스,トルネロス
Torracat,Matoufeu,Torracat,Miezunder,Torracat,냐오히트,ニャヒート
Torterra,Torterra,Torterra,Chelterrar,Torterra,토대부기,ドダイトス
Totodile,Kaiminus,Totodile,Karnimani,Totodile,리아코,ワニノコ
Toucannon,Bazoucan,Toucannon,Tukanon,Toucannon,왕큰부리,ドデカバシ
Toxapex,Prédastérie,Toxapex,Aggrostella,Toxapex,더시마사리,ドヒドイデ
Toxicroak,Coatox,Toxicroak,Toxiquak,Toxicroak,독개굴,ドクロッグ
Tranquill,Colombeau,Tranquill,Navitaub,Tranquill,유토브,ハトーボー
Trapinch,Kraknoix,Trapinch,Knacklion,Trapinch,톱치,ナックラー
Treecko,Arcko,Treecko,Geckarbor,Treecko,나무지기,キモリ
Trevenant,Desséliande,Trevenant,Trombork,Trevenant,대로트,オーロット
Tropius,Tropius,Tropius,Tropius,Tropius,트로피우스,トロピウス
Trubbish,Miamiasme,Trubbish,Unratütox,Trubbish,깨봉이,ヤブクロン
Trumbeak,Piclairon,Trumbeak,Trompeck,Trumbeak,크라파,ケララッパ
Tsareena,Sucreine,Tsareena,Fruyal,Tsareena,달코퀸,アマージョ
Turtonator,Boumata,Turtonator,Tortunator,Turtonator,폭거북스,バクガメス
Turtwig,Tortipouss,Turtwig,Chelast,Turtwig,모부기,ナエトル
Tympole,Tritonde,Tympole,Schallquap,Tympole,동챙이,オタマロ
Tynamo,Anchwatt,Tynamo,Zapplardin,Tynamo,저리어,シビシラス
Type: Null,Type:0,Tipo Zero,Typ:Null,Código Cero,타입:널,タイプ：ヌル
Typhlosion,Typhlosion,Typhlosion,Tornupto,Typhlosion,블레이범,バクフーン
Tyranitar,Tyranocif,Tyranitar,Despotar,Tyranitar,마기라스,バンギラス
Tyranitar,Tyranocif,Tyranitar,Despotar,Tyranitar,마기라스,バンギラス
Tyrantrum,Rexillius,Tyrantrum,Monargoras,Tyrantrum,견고라스,ガチゴラス
Tyrogue,Debugant,Tyrogue,Rabauz,Tyrogue,배루키,バルキー
Tyrunt,Ptyranidur,Tyrunt,Balgoras,Tyrunt,티고라스,チゴラス
Umbreon,Noctali,Umbreon,Nachtara,Umbreon,블래키,ブラッキー
Unfezant,Déflaisan,Unfezant,Fasasnob,Unfezant,켄호로우,ケンホロウ
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Unown,Zarbi,Unown,Icognito,Unown,안농,アンノーン
Ursaring,Ursaring,Ursaring,Ursaring,Ursaring,링곰,リングマ
Uxie,Créhelf,Uxie,Selfe,Uxie,유크시,ユクシー
Vanillish,Sorboul,Vanillish,Gelatroppo,Vanillish,바닐리치,バニリッチ
Vanillite,Sorbébé,Vanillite,Gelatini,Vanillite,바닐프티,バニプッチ
Vanilluxe,Sorbouboul,Vanilluxe,Gelatwino,Vanilluxe,배바닐라,バイバニラ
Vaporeon,Aquali,Vaporeon,Aquana,Vaporeon,샤미드,シャワーズ
Venipede,Venipatte,Venipede,Toxiped,Venipede,마디네,フシデ
Venomoth,Aéromite,Venomoth,Omot,Venomoth,도나리,モルフォン
Venonat,Mimitoss,Venonat,Bluzuk,Venonat,콘팡,コンパン
Venusaur,Florizarre,Venusaur,Bisaflor,Venusaur,이상해꽃,フシギバナ
Venusaur,Florizarre,Venusaur,Bisaflor,Venusaur,이상해꽃,フシギバナ
Vespiquen,Apireine,Vespiquen,Honweisel,Vespiquen,비퀸,ビークイン
Vibrava,Vibraninf,Vibrava,Vibrava,Vibrava,비브라바,ビブラーバ
Victini,Victini,Victini,Victini,Victini,비크티니,ビクティニ
Victreebel,Empiflor,Victreebel,Sarzenia,Victreebel,우츠보트,ウツボット
Vigoroth,Vigoroth,Vigoroth,Muntier,Vigoroth,발바로,ヤルキモノ
Vikavolt,Lucanon,Vikavolt,Donarion,Vikavolt,투구뿌논,クワガノン
Vileplume,Rafflesia,Vileplume,Giflor,Vileplume,라플레시아,ラフレシア
Virizion,Viridium,Virizion,Viridium,Virizion,비리디온,ビリジオン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Vivillon,Prismillon,Vivillon,Vivillon,Vivillon,비비용,ビビヨン
Volbeat,Muciole,Volbeat,Volbeat,Volbeat,볼비트,バルビート
Volcanion,Volcanion,Volcanion,Volcanion,Volcanion,볼케니온,ボルケニオン
