en,fr,it,de,es,ko,kana
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Makes audience expect little of other contestants.,Détourne l'attention du public des autres Pokémon.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Works better the later it is used in a turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.
"A move of huge appeal, but using it prevents the user from taking further contest moves.","Plaît énormément, mais interdit d'effectuer la moindre Démonstration jusqu'à la fin.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves."
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
Works great if the user goes last this turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Works great if the user goes last this turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.
Works better the later it is used in a turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
Works great if the user goes last this turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.
Works better the later it is used in a turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.
Temporarily stops the crowd from growing excited.,Rend le public moins enthousiaste pendant un certain temps après cette Démonstration.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.
Badly startles Pokémon that the audience has high expectations of.,Effraie énormément le Pokémon qui a l'attention du public.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.
Works well if it is the same type as the move used by the last Pokémon.,Une Démonstration qui plaît si elle est du même type que celle du Pokémon précédent.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Shows off the Pokémon's appeal about as well as the move used just before it.,Une Démonstration aussi réussie que celle du Pokémon précédent.,Shows off the Pokémon's appeal about as well as the move used just before it.,Shows off the Pokémon's appeal about as well as the move used just before it.,Shows off the Pokémon's appeal about as well as the move used just before it.,Shows off the Pokémon's appeal about as well as the move used just before it.,Shows off the Pokémon's appeal about as well as the move used just before it.
Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Pokémon précédents.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.
Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Pokémon précédents.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.
Badly startles Pokémon that the audience has high expectations of.,Effraie énormément le Pokémon qui a l'attention du public.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Pokémon est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Pokémon précédents.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Badly startles the last Pokémon to act before the user.,Effraie beaucoup le Pokémon qui vient de faire sa Démonstration.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
Badly startles the last Pokémon to act before the user.,Effraie beaucoup le Pokémon qui vient de faire sa Démonstration.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Pokémon précédents.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
Startles all other Pokémon. User cannot act in the next turn.,"Bloque tous les autres Pokémon, mais perd un tour de Démonstration.",Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Startles the last Pokémon to act before the user.,Effraie le Pokémon qui vient de faire sa Démonstration.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Startles the last Pokémon to act before the user.,Effraie le Pokémon qui vient de faire sa Démonstration.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Makes audience expect little of other contestants.,Détourne l'attention du public des autres Pokémon.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.,Makes audience expect little of other contestants.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Scrambles the order in which Pokémon will move on the next turn.,Mélange l'ordre de passage des Démonstrations du prochain tour.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.,Scrambles the order in which Pokémon will move on the next turn.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Startles all of the Pokémon to act before the user.,Effraie tous les Pokémon qui ont fait leur Démonstration.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.
Startles all of the Pokémon to act before the user.,Effraie tous les Pokémon qui ont fait leur Démonstration.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Startles all other Pokémon. User cannot act in the next turn.,"Bloque tous les autres Pokémon, mais perd un tour de Démonstration.",Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.,Startles all other Pokémon. User cannot act in the next turn.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
Badly startles all Pokémon that successfully showed their appeal.,Effraie beaucoup tous les Pokémon qui ont eu du succès.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Works better the later it is used in a turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.
